YEAR,MO,DY,HR,CloudCover,SolarIrradiance,Temp2m,DewPoint2m,Humidity2m,SolarZenith,Forecasted_SW_DWN
2021,7,6,23,98.0,0.0,29.62,21.92,63.33,90.0,0.0
2021,7,7,0,93.56,0.0,29.18,21.95,65.07,90.0,0.0
2021,7,7,1,91.06,0.0,28.8,21.98,66.62,90.0,0.0
2021,7,7,2,63.37,0.0,28.51,22.01,67.87,90.0,0.0
2021,7,7,3,54.84,0.0,28.28,21.98,68.71,90.0,0.0
2021,7,7,4,52.89,0.0,28.06,21.9,69.21,90.0,0.0
2021,7,7,5,63.97,51.65,29.1,22.64,68.22,82.44,55.62
2021,7,7,6,89.89,186.7,31.39,21.41,55.51,70.2,221.45
2021,7,7,7,87.79,355.8,34.28,20.14,43.62,57.49,425.92
2021,7,7,8,84.6,536.65,36.09,19.63,38.23,44.58,627.05
2021,7,7,9,81.44,651.92,37.44,19.54,35.28,31.62,794.17
2021,7,7,10,48.06,786.45,38.54,19.56,33.3,18.98,910.05
2021,7,7,11,66.94,797.85,39.35,19.64,32.05,8.83,895.9
2021,7,7,12,76.81,729.12,40.04,19.62,30.86,12.51,892.03
2021,7,7,13,72.77,659.0,40.5,19.35,29.61,24.4,821.47
2021,7,7,14,52.84,599.33,40.5,19.09,29.13,37.26,692.47
2021,7,7,15,37.63,463.3,39.89,19.18,30.27,50.22,519.53
2021,7,7,16,47.57,285.05,38.72,19.61,33.1,63.07,323.08
2021,7,7,17,79.5,119.88,36.75,21.17,40.69,75.64,137.73
2021,7,7,18,87.82,14.98,33.84,22.22,50.82,87.19,15.65
2021,7,7,19,81.98,0.0,32.6,21.99,53.71,90.0,0.0
2021,7,7,20,79.76,0.0,31.99,22.07,55.83,90.0,0.0
2021,7,7,21,93.12,0.0,31.57,22.19,57.6,90.0,0.0
2021,7,7,22,78.59,0.0,31.25,22.24,58.81,90.0,0.0
2021,7,7,23,77.9,0.0,31.0,22.38,60.16,90.0,0.0
2021,7,8,0,84.63,0.0,30.54,22.43,61.96,90.0,0.0
2021,7,8,1,94.19,0.0,30.12,22.54,63.87,90.0,0.0
2021,7,8,2,88.99,0.0,29.81,22.51,64.91,90.0,0.0
2021,7,8,3,75.85,0.0,29.62,22.44,65.34,90.0,0.0
2021,7,8,4,82.16,0.0,29.38,22.34,65.83,90.0,0.0
2021,7,8,5,91.42,36.33,29.98,22.77,65.27,82.54,53.97
2021,7,8,6,99.49,168.73,31.72,21.98,56.45,70.28,217.52
2021,7,8,7,99.18,313.75,33.77,21.62,49.23,57.57,422.55
2021,7,8,8,99.22,442.35,35.56,21.58,44.44,44.65,621.0
2021,7,8,9,98.56,580.9,36.88,21.81,41.96,31.7,785.1
2021,7,8,10,96.49,704.2,37.94,22.0,40.06,19.06,898.08
2021,7,8,11,94.42,653.78,38.72,22.15,38.74,8.93,858.22
2021,7,8,12,89.6,629.03,39.07,22.1,37.91,12.55,858.1
2021,7,8,13,94.73,537.3,39.05,22.03,37.81,24.41,787.53
2021,7,8,14,93.14,446.45,38.77,21.79,37.82,37.26,660.0
2021,7,8,15,90.13,295.83,38.17,21.73,38.93,50.23,489.77
2021,7,8,16,79.74,181.75,37.28,21.96,41.44,63.08,294.12
2021,7,8,17,84.39,71.32,35.89,22.6,46.49,75.66,122.18
2021,7,8,18,80.26,11.0,33.79,23.52,55.14,87.21,14.02
2021,7,8,19,93.26,0.0,32.46,23.91,60.81,90.0,0.0
2021,7,8,20,97.05,0.0,31.61,24.23,65.01,90.0,0.0
2021,7,8,21,98.87,0.0,31.0,24.48,68.32,90.0,0.0
2021,7,8,22,98.53,0.0,30.39,24.76,71.99,90.0,0.0
2021,7,8,23,99.5,0.0,29.72,25.07,76.13,90.0,0.0
2021,7,9,0,99.15,0.0,29.02,25.38,80.77,90.0,0.0
2021,7,9,1,96.85,0.0,28.44,25.63,84.77,90.0,0.0
2021,7,9,2,97.54,0.0,28.01,25.76,87.58,90.0,0.0
2021,7,9,3,99.91,0.0,27.72,25.79,89.2,90.0,0.0
2021,7,9,4,99.87,0.0,27.47,25.73,90.2,90.0,0.0
2021,7,9,5,92.67,33.85,27.64,25.66,89.02,82.63,45.72
2021,7,9,6,97.63,153.95,28.38,25.4,83.94,70.36,186.9
2021,7,9,7,92.16,317.67,29.63,24.62,74.6,57.64,375.65
2021,7,9,8,71.57,472.73,30.85,23.91,66.65,44.72,560.97
2021,7,9,9,71.93,581.25,31.92,23.43,60.9,31.77,723.58
2021,7,9,10,57.26,659.88,32.79,23.02,56.51,19.15,837.3
2021,7,9,11,86.52,644.4,33.32,22.71,53.85,9.04,866.72
2021,7,9,12,89.05,628.05,33.68,22.53,52.18,12.6,855.08
2021,7,9,13,72.09,595.33,33.78,22.37,51.4,24.42,777.55
2021,7,9,14,77.07,501.67,33.87,22.25,50.79,37.27,644.35
2021,7,9,15,71.67,373.23,33.96,22.09,50.05,50.24,470.9
2021,7,9,16,48.69,228.25,33.57,21.96,50.7,63.1,281.17
2021,7,9,17,40.07,97.9,32.68,22.2,54.1,75.68,115.53
2021,7,9,18,15.37,13.15,31.1,22.9,61.79,87.23,13.38
2021,7,9,19,13.84,0.0,30.03,22.96,65.91,90.0,0.0
2021,7,9,20,11.95,0.0,29.53,22.92,67.66,90.0,0.0
2021,7,9,21,49.21,0.0,28.99,22.9,69.69,90.0,0.0
2021,7,9,22,40.8,0.0,28.45,22.84,71.65,90.0,0.0
2021,7,9,23,45.23,0.0,27.9,22.9,74.29,90.0,0.0
2021,7,10,0,58.42,0.0,27.38,23.06,77.31,90.0,0.0
2021,7,10,1,63.21,0.0,26.93,23.18,79.95,90.0,0.0
2021,7,10,2,65.91,0.0,26.59,23.27,82.03,90.0,0.0
2021,7,10,3,61.48,0.0,26.34,23.33,83.51,90.0,0.0
2021,7,10,4,67.67,0.0,26.14,23.35,84.62,90.0,0.0
2021,7,10,5,71.59,33.5,26.85,23.67,82.68,82.73,47.12
2021,7,10,6,89.69,138.4,28.56,23.65,74.78,70.44,197.93
2021,7,10,7,89.28,275.17,30.34,23.24,65.83,57.72,391.95
2021,7,10,8,73.56,434.33,31.82,23.05,59.84,44.8,588.2
2021,7,10,9,73.89,567.0,33.13,23.01,55.44,31.84,753.42
2021,7,10,10,62.92,728.78,34.27,22.89,51.66,19.23,868.88
2021,7,10,11,65.04,742.3,35.21,22.67,48.38,9.16,942.62
2021,7,10,12,64.78,734.55,35.9,22.42,45.86,12.65,932.42
2021,7,10,13,72.24,619.65,36.26,22.19,44.34,24.44,858.45
2021,7,10,14,85.87,486.2,36.21,22.0,43.96,37.28,728.0
2021,7,10,15,86.31,337.45,35.79,21.83,44.56,50.25,552.6
2021,7,10,16,84.72,208.52,35.02,21.63,45.93,63.12,350.8
2021,7,10,17,80.01,89.93,33.61,22.01,50.92,75.71,151.65
2021,7,10,18,83.2,15.12,31.54,22.82,60.01,87.26,16.15
2021,7,10,19,81.34,0.0,30.25,23.19,66.03,90.0,0.0
2021,7,10,20,80.62,0.0,29.52,23.61,70.57,90.0,0.0
2021,7,10,21,67.22,0.0,28.93,23.98,74.72,90.0,0.0
2021,7,10,22,86.39,0.0,28.41,24.25,78.17,90.0,0.0
2021,7,10,23,97.69,0.0,27.96,24.47,81.27,90.0,0.0
2021,7,11,0,98.98,0.0,27.59,24.67,84.05,90.0,0.0
2021,7,11,1,99.32,0.0,27.28,24.87,86.67,90.0,0.0
2021,7,11,2,99.98,0.0,27.05,25.07,88.94,90.0,0.0
2021,7,11,3,99.38,0.0,26.85,25.24,90.84,90.0,0.0
2021,7,11,4,99.63,0.0,26.66,25.35,92.42,90.0,0.0
2021,7,11,5,93.87,10.9,26.81,25.48,92.34,82.83,58.88
2021,7,11,6,95.92,46.12,27.55,25.42,88.13,70.52,237.88
2021,7,11,7,98.16,58.97,28.5,25.18,82.24,57.8,445.73
2021,7,11,8,98.71,71.93,29.22,25.04,78.16,44.87,640.83
2021,7,11,9,98.47,90.75,29.6,24.92,76.01,31.92,800.53
2021,7,11,10,100.0,48.33,29.9,24.87,74.42,19.32,909.7
2021,7,11,11,98.31,181.75,30.47,24.72,71.42,9.28,921.88
2021,7,11,12,98.96,398.95,30.74,24.33,68.72,12.71,909.35
2021,7,11,13,100.0,437.12,31.01,23.96,66.15,24.47,832.8
2021,7,11,14,97.82,494.92,31.45,23.63,63.24,37.3,700.45
2021,7,11,15,92.53,373.25,31.59,23.39,61.82,50.27,523.53
2021,7,11,16,78.63,222.4,31.24,23.26,62.55,63.14,320.25
2021,7,11,17,82.68,87.62,30.36,23.27,65.8,75.74,133.38
2021,7,11,18,98.8,11.85,28.95,23.52,72.51,87.29,14.52
2021,7,11,19,97.51,0.0,28.02,23.75,77.64,90.0,0.0
2021,7,11,20,99.32,0.0,27.52,23.94,80.75,90.0,0.0
2021,7,11,21,98.61,0.0,27.16,24.0,82.84,90.0,0.0
2021,7,11,22,99.09,0.0,26.91,24.06,84.33,90.0,0.0
2021,7,11,23,92.73,0.0,26.71,24.1,85.55,90.0,0.0
2021,7,12,0,96.7,0.0,26.52,24.11,86.63,90.0,0.0
2021,7,12,1,84.7,0.0,26.3,24.12,87.84,90.0,0.0
2021,7,12,2,98.32,0.0,26.09,24.1,88.8,90.0,0.0
2021,7,12,3,99.02,0.0,25.88,24.04,89.61,90.0,0.0
2021,7,12,4,99.53,0.0,25.73,23.92,89.78,90.0,0.0
2021,7,12,5,98.64,9.68,26.19,23.94,87.45,82.93,44.97
2021,7,12,6,100.0,67.05,27.31,23.73,80.9,70.61,201.25
2021,7,12,7,100.0,125.68,28.84,23.35,72.36,57.88,411.1
2021,7,12,8,99.82,234.55,30.16,23.15,66.23,44.95,621.67
2021,7,12,9,99.43,343.45,31.17,23.13,62.43,32.0,789.38
2021,7,12,10,97.03,463.73,32.02,23.19,59.69,19.41,904.6
2021,7,12,11,95.96,476.77,32.55,23.29,58.27,9.4,932.6
2021,7,12,12,88.39,451.2,32.69,23.4,58.2,12.77,925.35
2021,7,12,13,80.87,470.42,32.58,23.5,58.92,24.49,849.88
2021,7,12,14,75.95,435.75,32.28,23.58,60.17,37.32,716.83
2021,7,12,15,67.59,400.02,31.82,23.61,61.88,50.29,540.03
2021,7,12,16,77.08,255.7,31.2,23.67,64.31,63.17,338.23
2021,7,12,17,71.42,116.57,30.33,23.91,68.57,75.78,144.02
2021,7,12,18,98.75,14.38,29.13,24.35,75.44,87.32,15.65
2021,7,12,19,99.78,0.0,28.41,24.57,79.67,90.0,0.0
2021,7,12,20,99.77,0.0,28.0,24.66,82.04,90.0,0.0
2021,7,12,21,99.61,0.0,27.61,24.74,84.28,90.0,0.0
2021,7,12,22,99.62,0.0,27.27,24.79,86.27,90.0,0.0
2021,7,12,23,99.43,0.0,26.97,24.83,88.07,90.0,0.0
2021,7,13,0,99.75,0.0,26.7,24.87,89.71,90.0,0.0
2021,7,13,1,99.78,0.0,26.47,24.93,91.2,90.0,0.0
2021,7,13,2,99.83,0.0,26.23,24.97,92.74,90.0,0.0
2021,7,13,3,99.87,0.0,26.02,24.99,93.98,90.0,0.0
2021,7,13,4,99.76,0.0,25.91,24.97,94.47,90.0,0.0
2021,7,13,5,92.75,21.5,25.99,24.96,94.0,83.04,50.4
2021,7,13,6,99.37,122.22,26.31,25.02,92.52,70.69,211.1
2021,7,13,7,99.42,219.57,26.71,24.94,90.01,57.96,409.33
2021,7,13,8,99.71,271.45,27.37,24.82,85.9,45.03,603.62
2021,7,13,9,99.58,303.02,28.32,24.62,80.37,32.07,765.88
2021,7,13,10,99.5,472.33,29.24,24.5,75.67,19.5,877.17
2021,7,13,11,93.87,618.95,29.69,24.41,73.31,9.53,942.58
2021,7,13,12,94.83,579.72,30.05,24.29,71.31,12.84,927.03
2021,7,13,13,86.34,561.2,30.36,24.02,68.96,24.53,847.4
2021,7,13,14,99.07,343.4,30.45,23.76,67.45,37.34,708.97
2021,7,13,15,99.54,227.9,30.47,23.6,66.75,50.32,528.08
2021,7,13,16,97.16,148.77,30.29,23.54,67.19,63.2,324.0
2021,7,13,17,98.23,65.43,29.81,23.69,69.73,75.82,133.1
2021,7,13,18,94.65,11.5,28.53,24.11,76.98,87.35,14.68
2021,7,13,19,92.12,0.0,27.84,23.99,79.56,90.0,0.0
2021,7,13,20,96.15,0.0,27.57,23.75,79.69,90.0,0.0
2021,7,13,21,95.53,0.0,27.41,23.56,79.46,90.0,0.0
2021,7,13,22,98.56,0.0,27.38,23.37,78.72,90.0,0.0
2021,7,13,23,99.88,0.0,27.35,23.29,78.42,90.0,0.0
2021,7,14,0,99.28,0.0,27.24,23.3,79.03,90.0,0.0
2021,7,14,1,99.28,0.0,27.13,23.35,79.76,90.0,0.0
2021,7,14,2,99.23,0.0,26.95,23.35,80.67,90.0,0.0
2021,7,14,3,99.95,0.0,26.69,23.25,81.4,90.0,0.0
2021,7,14,4,99.98,0.0,26.49,23.15,81.86,90.0,0.0
2021,7,14,5,97.37,17.65,27.46,23.65,79.65,83.14,48.92
2021,7,14,6,96.36,146.5,29.01,23.61,72.67,70.78,209.8
2021,7,14,7,99.37,219.82,30.3,23.65,67.71,58.04,412.35
2021,7,14,8,97.62,326.48,31.42,23.51,62.94,45.1,609.15
2021,7,14,9,99.6,182.38,32.23,23.37,59.64,32.15,772.67
2021,7,14,10,99.46,223.98,32.84,23.44,57.85,19.59,886.1
2021,7,14,11,98.78,191.23,33.23,23.59,57.14,9.67,942.08
2021,7,14,12,99.6,476.23,33.28,23.76,57.53,12.92,934.03
2021,7,14,13,97.39,296.25,32.98,23.9,58.94,24.56,837.22
2021,7,14,14,99.08,398.25,32.29,23.93,61.44,37.37,708.05
2021,7,14,15,99.12,311.05,31.67,23.9,63.48,50.35,534.67
2021,7,14,16,99.75,196.45,30.99,23.85,65.71,63.23,335.7
2021,7,14,17,97.76,84.6,30.3,23.91,68.69,75.86,141.8
2021,7,14,18,78.33,14.62,29.2,24.14,74.19,87.39,14.93
2021,7,14,19,35.11,0.0,28.58,24.11,76.75,90.0,0.0
2021,7,14,20,59.7,0.0,28.33,23.99,77.3,90.0,0.0
2021,7,14,21,65.73,0.0,27.76,23.97,79.86,90.0,0.0
2021,7,14,22,55.97,0.0,27.2,23.89,82.11,90.0,0.0
2021,7,14,23,76.1,0.0,26.79,23.8,83.67,90.0,0.0
2021,7,15,0,57.81,0.0,26.5,23.8,85.09,90.0,0.0
2021,7,15,1,54.72,0.0,26.24,23.88,86.77,90.0,0.0
2021,7,15,2,78.17,0.0,25.95,23.96,88.76,90.0,0.0
2021,7,15,3,98.4,0.0,25.65,24.02,90.68,90.0,0.0
2021,7,15,4,99.65,0.0,25.42,24.09,92.3,90.0,0.0
2021,7,15,5,95.0,41.78,25.94,24.37,91.03,83.24,51.12
2021,7,15,6,87.86,184.77,27.33,24.47,84.36,70.87,219.7
2021,7,15,7,82.58,368.5,29.2,23.92,73.23,58.12,425.83
2021,7,15,8,88.4,517.65,30.88,23.3,64.02,45.18,623.1
2021,7,15,9,93.72,389.12,32.47,22.89,57.08,32.23,786.5
2021,7,15,10,94.46,688.08,33.92,22.67,51.92,19.68,893.67
2021,7,15,11,93.95,797.85,35.13,22.53,48.17,9.8,964.45
2021,7,15,12,81.58,818.0,36.08,22.5,45.64,13.01,954.65
2021,7,15,13,92.55,679.9,36.66,22.4,43.95,24.61,877.25
2021,7,15,14,98.05,531.67,36.53,22.45,44.39,37.41,745.33
2021,7,15,15,98.03,378.42,35.84,22.44,46.1,50.38,568.45
2021,7,15,16,98.33,256.17,34.61,22.55,49.62,63.27,364.33
2021,7,15,17,98.72,110.65,33.01,23.0,55.76,75.91,159.3
2021,7,15,18,99.71,13.68,31.28,23.45,63.17,87.42,16.4
2021,7,15,19,99.5,0.0,30.08,23.74,68.82,90.0,0.0
2021,7,15,20,98.23,0.0,29.33,23.94,72.72,90.0,0.0
2021,7,15,21,97.76,0.0,28.82,24.13,75.74,90.0,0.0
2021,7,15,22,93.34,0.0,28.38,24.25,78.3,90.0,0.0
2021,7,15,23,96.13,0.0,28.08,24.37,80.33,90.0,0.0
2021,7,16,0,99.45,0.0,27.88,24.55,82.12,90.0,0.0
2021,7,16,1,99.78,0.0,27.72,24.74,83.86,90.0,0.0
2021,7,16,2,99.76,0.0,27.47,24.87,85.72,90.0,0.0
2021,7,16,3,99.26,0.0,27.17,24.93,87.55,90.0,0.0
2021,7,16,4,94.93,0.0,26.9,24.97,89.1,90.0,0.0
2021,7,16,5,98.06,22.7,27.05,24.98,88.4,83.35,52.88
2021,7,16,6,100.0,112.68,27.98,24.75,82.55,70.96,230.15
2021,7,16,7,99.99,218.32,29.31,24.33,74.63,58.2,440.48
2021,7,16,8,98.1,359.52,30.59,24.06,68.17,45.26,639.33
2021,7,16,9,97.25,543.38,31.86,23.9,62.79,32.31,802.62
2021,7,16,10,93.32,568.2,33.15,23.78,57.96,19.78,914.92
2021,7,16,11,99.43,657.5,34.25,23.62,53.98,9.95,913.75
2021,7,16,12,97.34,636.7,35.17,23.41,50.71,13.1,903.72
2021,7,16,13,98.87,609.8,35.7,23.25,48.73,24.65,830.12
2021,7,16,14,99.07,499.85,35.82,23.03,47.78,37.44,702.97
2021,7,16,15,95.3,368.98,35.65,22.8,47.56,50.42,531.12
2021,7,16,16,87.17,202.0,35.02,22.6,48.67,63.32,332.1
2021,7,16,17,67.98,97.38,34.05,22.79,51.98,75.97,141.48
2021,7,16,18,57.92,13.1,32.52,23.88,60.44,87.47,14.6
2021,7,16,19,46.73,0.0,31.76,23.98,63.52,90.0,0.0
2021,7,16,20,77.63,0.0,31.37,23.59,63.39,90.0,0.0
2021,7,16,21,99.44,0.0,30.57,23.77,67.05,90.0,0.0
2021,7,16,22,99.79,0.0,29.58,23.79,71.07,90.0,0.0
2021,7,16,23,99.5,0.0,28.96,23.96,74.36,90.0,0.0
2021,7,17,0,99.2,0.0,28.3,24.17,78.27,90.0,0.0
2021,7,17,1,99.98,0.0,27.62,24.28,82.07,90.0,0.0
2021,7,17,2,99.03,0.0,27.22,24.37,84.44,90.0,0.0
2021,7,17,3,99.36,0.0,26.88,24.44,86.48,90.0,0.0
2021,7,17,4,99.62,0.0,26.56,24.53,88.59,90.0,0.0
2021,7,17,5,85.63,24.42,26.97,24.58,86.74,83.45,51.28
2021,7,17,6,97.92,137.23,28.57,24.2,77.22,71.05,226.05
2021,7,17,7,99.81,304.77,30.66,23.87,67.09,58.29,432.92
2021,7,17,8,92.86,376.52,32.57,23.73,59.72,45.34,628.62
2021,7,17,9,94.6,417.52,33.99,23.62,54.82,32.39,789.55
2021,7,17,10,80.31,573.5,35.21,23.52,50.91,19.88,901.92
2021,7,17,11,83.89,575.92,36.41,23.44,47.41,10.1,871.5
2021,7,17,12,88.75,459.33,37.1,23.31,45.3,13.19,861.53
